"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent"
"46","Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,30,11,0.00402184575020135,0.000189794224361056,0.00147467677507383,"rib"
"47","Portage",2012,1854,2010,"SR_cov_resid",0.312269365160085,5,5,0.202980242893862,0.00123248382980728,0.202980242893862,"rib"
"48","Portage",2013,1855,2011,"SR_cov_resid",-2.76094953064122,30,29,0.016222655458869,0.000190286819005234,0.0156819002769067,"rib"
"49","Quesnel",2008,1917,2006,"SR_cov_resid",0.17607715548743,1,1,9.13090803009076e-05,9.13090803009076e-05,9.13090803009076e-05,"rib"
"50","Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,25,25,0.0611625040280908,0.00684348598277242,0.0611625040280908,"rib"
"51","Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,95,95,0.0099086545895342,0.00346050054758889,0.0099086545895342,"rib"
"52","Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,52,44,0.109591205486299,0.00336392251488616,0.0927310200268685,"rib"
"53","Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,1,0.00606603579705062,0.00606603579705062,0.00606603579705062,"rib"
"54","Raft",2013,1989,2011,"SR_cov_resid",0.285596373739357,16,16,0.0708129114755971,0.00133188957016008,0.0708129114755971,"rib"
"55","Raft",2015,1991,2013,"SR_cov_resid",-1.63954921242504,29,28,0.0483348342348701,0.00135629044270557,0.046668115812978,"rib"
"56","Scotch",2008,2035,2006,"SR_cov_resid",0.367592322115916,4,4,0.0862971555656778,0.0922541319524022,0.0862971555656778,"rib"
"57","Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,22,22,0.095681191322163,0.00336220425233849,0.095681191322163,"rib"
"58","Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,1,1,0.00328772642605252,0.00328772642605252,0.00328772642605252,"rib"
"59","Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,2,2,0.108974533158219,0.108974533158219,0.108974533158219,"rib"
"60","Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,19,19,0.0133872218007043,0.00169319462252682,0.0133872218007043,"rib"
"61","Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,2,2,0.00233734512292121,0.00233734512292121,0.00233734512292121,"rib"
"62","Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,6,6,0.00268852385428502,0.00179634380272284,0.00268852385428502,"rib"
"63","Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,47,44,0.0113958787139782,0.000655981596000485,0.0106684822003201,"rib"
"64","Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,20,17,0.01870771048782,0.00505507229368767,0.015901553914647,"rib"
"65","Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,1,0.00815042724165952,0.00815042724165952,0.00815042724165952,"rib"
"66","Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,26,25,0.0851176664469202,0.0253406014283737,0.0818439100451156,"rib"
