"","Stock_Analysis","Year","orderID","brood_year","metric","resid_value","N","posdet","prev","mean_load","prevload","agent"
"37","Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,1,4,4,4,"richness"
"38","Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,47,47,4.91489361702128,5,4.91489361702128,"richness"
"39","Pitt",2014,1793,2012,"SR_cov_resid",0.156150326932456,14,14,4.42857142857143,4,4.42857142857143,"richness"
"40","Pitt",2015,1794,2013,"SR_cov_resid",-0.564502240957588,32,32,5.6875,6,5.6875,"richness"
"41","Pitt",2018,1797,2016,"SR_cov_resid",-1.23443895376018,1,1,4,4,4,"richness"
"42","Portage",2009,1851,2007,"SR_cov_resid",-0.0361056006717497,1,1,5,5,5,"richness"
"43","Portage",2015,1857,2013,"SR_cov_resid",-1.49379439011737,1,1,3,3,3,"richness"
"44","Quesnel",2009,1918,2007,"SR_cov_resid",-0.481927215422825,3,2,6,6,4,"richness"
"45","Quesnel",2010,1919,2008,"SR_cov_resid",-0.297595020902003,8,8,5.125,5,5.125,"richness"
"46","Quesnel",2011,1920,2009,"SR_cov_resid",-0.394221253181931,20,20,3.9,4,3.9,"richness"
"47","Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,18,18,5.11111111111111,5.5,5.11111111111111,"richness"
"48","Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,38,38,5.76315789473684,6,5.76315789473684,"richness"
"49","Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,158,158,5.73417721518987,5.5,5.73417721518987,"richness"
"50","Quesnel",2016,1925,2014,"SR_cov_resid",0.626351354981836,32,32,6.40625,6,6.40625,"richness"
"51","Raft",2010,1986,2008,"SR_cov_resid",-0.100224057332195,5,3,4.66666666666667,5,2.8,"richness"
"52","Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,1,4,4,4,"richness"
"53","Raft",2014,1990,2012,"SR_cov_resid",0.714692175086223,1,1,2,2,2,"richness"
"54","Raft",2018,1994,2016,"SR_cov_resid",-2.08159335955633,1,1,6,6,6,"richness"
"55","Scotch",2009,2036,2007,"SR_cov_resid",0.785321377902454,8,8,5.875,5.5,5.875,"richness"
"56","Scotch",2010,2037,2008,"SR_cov_resid",1.61043276147469,2,2,7.5,7.5,7.5,"richness"
"57","Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,28,28,4.14285714285714,4,4.14285714285714,"richness"
"58","Scotch",2013,2040,2011,"SR_cov_resid",-1.64655838443334,5,5,5.8,5,5.8,"richness"
"59","Scotch",2014,2041,2012,"SR_cov_resid",-0.525334684402077,2,2,5.5,5.5,5.5,"richness"
"60","Scotch",2015,2042,2013,"SR_cov_resid",-1.32881665073899,8,8,4.25,4,4.25,"richness"
"61","Scotch",2016,2043,2014,"SR_cov_resid",1.03152074279853,12,12,5.83333333333333,6,5.83333333333333,"richness"
"62","Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,3,3,6,6,6,"richness"
"63","Seymour",2009,2103,2007,"SR_cov_resid",-0.406916510298079,5,5,4.6,6,4.6,"richness"
"64","Seymour",2010,2104,2008,"SR_cov_resid",0.0765968304727002,1,1,6,6,6,"richness"
"65","Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,7,7,4,5,4,"richness"
"66","Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,24,24,4.875,5,4.875,"richness"
"67","Seymour",2013,2107,2011,"SR_cov_resid",0.461501545221233,37,36,5.88888888888889,5.5,5.72972972972973,"richness"
"68","Seymour",2015,2109,2013,"SR_cov_resid",-2.09607030824499,42,42,5.21428571428571,5,5.21428571428571,"richness"
"69","Seymour",2016,2110,2014,"SR_cov_resid",1.58719142579174,3,3,6,6,6,"richness"
"70","Seymour",2017,2111,2015,"SR_cov_resid",-1.44615244192696,3,3,4,4,4,"richness"
"71","Stellako",2010,2171,2008,"SR_cov_resid",-0.0282495635576797,2,2,6,6,6,"richness"
"72","Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,6,6,3.5,3.5,3.5,"richness"
"73","Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,3,3,2.33333333333333,1,2.33333333333333,"richness"
"74","Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,32,31,4.7741935483871,5,4.625,"richness"
"75","Stellako",2014,2175,2012,"SR_cov_resid",-2.60983882500887,16,16,4.25,4.5,4.25,"richness"
"76","Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,12,12,5.58333333333333,5.5,5.58333333333333,"richness"
"77","Stellako",2018,2179,2016,"SR_cov_resid",-2.04915214242945,2,2,2.5,2.5,2.5,"richness"
"78","Weaver",2010,2222,2008,"SR_cov_resid",1.61167839442978,1,1,7,7,7,"richness"
"79","Weaver",2011,2223,2009,"SR_cov_resid",0.733923721505624,3,3,4.33333333333333,5,4.33333333333333,"richness"
"80","Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,1,3,3,3,"richness"
"81","Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,4,4,4.25,4,4.25,"richness"
"82","Weaver",2018,2230,2016,"SR_cov_resid",0.34128783202302,1,1,2,2,2,"richness"
"83","Birkenhead",2009,1173,2007,"SR_cov_resid",0.917485094090912,4,4,0.0224999897073219,0.00174632132405318,0.0224999897073219,"rib"
"84","Birkenhead",2010,1174,2008,"SR_cov_resid",0.60174399453012,2,2,0.0356338816778446,0.0356338816778446,0.0356338816778446,"rib"
"85","Birkenhead",2011,1175,2009,"SR_cov_resid",0.502719917245887,6,5,0.0144173646535563,0.00172282719913369,0.0120144705446303,"rib"
"86","Birkenhead",2012,1176,2010,"SR_cov_resid",-2.43674110496128,1,1,0.00163166923810808,0.00163166923810808,0.00163166923810808,"rib"
"87","Birkenhead",2013,1177,2011,"SR_cov_resid",-0.493983139331974,23,23,0.00907292998558095,0.00273924877536824,0.00907292998558095,"rib"
"88","Birkenhead",2014,1178,2012,"SR_cov_resid",0.571525377256349,4,4,0.00158121488749472,0.000948345463259612,0.00158121488749472,"rib"
"89","Birkenhead",2015,1179,2013,"SR_cov_resid",-0.754015824843491,17,17,0.0138872490748236,0.00395590030734915,0.0138872490748236,"rib"
"90","Birkenhead",2018,1182,2016,"SR_cov_resid",-1.88941454436261,4,4,0.146073819575462,0.0407731318835826,0.146073819575462,"rib"
"91","Bowron",2013,1244,2011,"SR_cov_resid",-0.412927508335944,7,7,0.00729017856998938,0.00512279755252777,0.00729017856998938,"rib"
"92","Bowron",2014,1245,2012,"SR_cov_resid",0.191831754320866,1,1,0.000501125093265073,0.000501125093265073,0.000501125093265073,"rib"
"93","Chilko",2008,1306,2006,"SR_cov_resid",1.14899509342246,7,7,0.320914252851207,0.210914581419425,0.320914252851207,"rib"
"94","Chilko",2009,1307,2007,"SR_cov_resid",-0.164515041914484,26,26,0.0757195687153112,0.0129021818726776,0.0757195687153112,"rib"
"95","Chilko",2010,1308,2008,"SR_cov_resid",-0.261094571360216,62,60,0.0665822729378706,0.00804787176089971,0.0644344576818102,"rib"
"96","Chilko",2011,1309,2009,"SR_cov_resid",0.30629425435431,75,75,0.0625464929487003,0.0124974121235729,0.0625464929487003,"rib"
"97","Chilko",2012,1310,2010,"SR_cov_resid",0.685458079567512,31,31,0.0897735690239857,0.00797118455699972,0.0897735690239857,"rib"
"98","Chilko",2013,1311,2011,"SR_cov_resid",0.606684688038082,510,510,0.0248512329886527,0.00505509528121802,0.0248512329886527,"rib"
"99","Chilko",2014,1312,2012,"SR_cov_resid",0.742058742143178,51,50,0.00836661246901607,0.00623882059230069,0.0082025612441334,"rib"
"100","Chilko",2015,1313,2013,"SR_cov_resid",-1.10092223207761,72,72,0.0241026568219148,0.0101353432123162,0.0241026568219148,"rib"
"101","Chilko",2016,1314,2014,"SR_cov_resid",0.658775634082524,20,20,0.0630521512343887,0.0384189412692852,0.0630521512343887,"rib"
"102","Chilko",2017,1315,2015,"SR_cov_resid",-1.67763415630698,12,12,0.409925958217955,0.208871807059006,0.409925958217955,"rib"
"103","Chilko",2018,1316,2016,"SR_cov_resid",-2.54325003204444,12,12,0.178607973632465,0.025737615602785,0.178607973632465,"rib"
"104","Gates",2009,1476,2007,"SR_cov_resid",2.49112938147928,1,1,3.45066410881409e-05,3.45066410881409e-05,3.45066410881409e-05,"rib"
"105","Gates",2010,1477,2008,"SR_cov_resid",1.23089410875928,1,1,0.00427549008705273,0.00427549008705273,0.00427549008705273,"rib"
"106","Gates",2011,1478,2009,"SR_cov_resid",0.452597304826378,4,4,0.00710787054117275,0.00227185836307074,0.00710787054117275,"rib"
"107","Gates",2012,1479,2010,"SR_cov_resid",-1.14368456200958,1,1,0.000147583513461685,0.000147583513461685,0.000147583513461685,"rib"
"108","Gates",2013,1480,2011,"SR_cov_resid",-0.341710855951546,17,16,0.025837400427369,0.000312539421182422,0.0243175533434061,"rib"
"109","Gates",2014,1481,2012,"SR_cov_resid",-0.234160371991448,8,8,0.00156929601513899,0.0013442484104332,0.00156929601513899,"rib"
"110","Gates",2015,1482,2013,"SR_cov_resid",0.354033138866531,5,5,0.205008143424582,0.015718715690501,0.205008143424582,"rib"
"111","Nadina",2010,1722,2008,"SR_cov_resid",0.402471570354663,2,2,0.0708647613159095,0.0708647613159095,0.0708647613159095,"rib"
"112","Nadina",2011,1723,2009,"SR_cov_resid",0.162180832056564,4,4,0.00306596761245906,0.00219256492118319,0.00306596761245906,"rib"
"113","Nadina",2012,1724,2010,"SR_cov_resid",0.901889219449451,3,3,0.0148826818919047,0.00763271888370109,0.0148826818919047,"rib"
"114","Nadina",2014,1726,2012,"SR_cov_resid",-0.822405912433752,25,25,0.00309516453579208,0.000313694105987929,0.00309516453579208,"rib"
"115","Nadina",2015,1727,2013,"SR_cov_resid",-1.33055173064916,7,7,0.0135566622358059,0.00184967322031471,0.0135566622358059,"rib"
"116","Nadina",2018,1730,2016,"SR_cov_resid",-1.83461276026677,3,3,0.024423583117253,0.00118386317791739,0.024423583117253,"rib"
"117","Pitt",2010,1789,2008,"SR_cov_resid",1.2312133666301,6,6,0.0120692567853164,0.00491761828745032,0.0120692567853164,"rib"
"118","Pitt",2011,1790,2009,"SR_cov_resid",0.523474686406447,1,1,0.00266725323359338,0.00266725323359338,0.00266725323359338,"rib"
"119","Pitt",2012,1791,2010,"SR_cov_resid",0.0394305874891034,1,1,3.50224600440961e-05,3.50224600440961e-05,3.50224600440961e-05,"rib"
"120","Pitt",2013,1792,2011,"SR_cov_resid",1.12999545549457,47,47,0.0125742884863578,0.000399290616207125,0.0125742884863578,"rib"
"121","Pitt",2014,1793,2012,"SR_cov_resid",0.156150326932456,14,14,0.0309847815161087,0.00396073403957435,0.0309847815161087,"rib"
"122","Pitt",2015,1794,2013,"SR_cov_resid",-0.564502240957588,32,32,0.0551090974884378,0.0136989644441527,0.0551090974884378,"rib"
"123","Pitt",2018,1797,2016,"SR_cov_resid",-1.23443895376018,1,1,0.00182624675038495,0.00182624675038495,0.00182624675038495,"rib"
"124","Portage",2009,1851,2007,"SR_cov_resid",-0.0361056006717497,1,1,0.000168065008997667,0.000168065008997667,0.000168065008997667,"rib"
"125","Portage",2015,1857,2013,"SR_cov_resid",-1.49379439011737,1,1,0.0187283670241213,0.0187283670241213,0.0187283670241213,"rib"
"126","Quesnel",2009,1918,2007,"SR_cov_resid",-0.481927215422825,3,2,0.0638739669848208,0.0638739669848208,0.0425826446565472,"rib"
"127","Quesnel",2010,1919,2008,"SR_cov_resid",-0.297595020902003,8,8,0.143728710171106,0.0940817626420385,0.143728710171106,"rib"
"128","Quesnel",2011,1920,2009,"SR_cov_resid",-0.394221253181931,20,20,0.0254558995886252,0.00675328884529032,0.0254558995886252,"rib"
"129","Quesnel",2012,1921,2010,"SR_cov_resid",0.551398321188551,18,18,0.0208570358535741,0.00601472507312248,0.0208570358535741,"rib"
"130","Quesnel",2013,1922,2011,"SR_cov_resid",-1.11916717140012,38,38,0.0170121476993346,0.00764469020072687,0.0170121476993346,"rib"
"131","Quesnel",2015,1924,2013,"SR_cov_resid",-1.25651342926018,158,158,0.0667311131034655,0.0118149657524059,0.0667311131034655,"rib"
"132","Quesnel",2016,1925,2014,"SR_cov_resid",0.626351354981836,32,32,0.146592502606532,0.0426476315353284,0.146592502606532,"rib"
"133","Raft",2010,1986,2008,"SR_cov_resid",-0.100224057332195,5,3,0.0268954387691482,0.0283480034071408,0.0161372632614889,"rib"
"134","Raft",2012,1988,2010,"SR_cov_resid",0.921330610853227,1,1,0.00342602138520972,0.00342602138520972,0.00342602138520972,"rib"
"135","Raft",2014,1990,2012,"SR_cov_resid",0.714692175086223,1,1,0.00295061736760634,0.00295061736760634,0.00295061736760634,"rib"
"136","Raft",2018,1994,2016,"SR_cov_resid",-2.08159335955633,1,1,1.02472918571205,1.02472918571205,1.02472918571205,"rib"
"137","Scotch",2009,2036,2007,"SR_cov_resid",0.785321377902454,8,8,0.106686727756962,0.0515785135723983,0.106686727756962,"rib"
"138","Scotch",2010,2037,2008,"SR_cov_resid",1.61043276147469,2,2,0.0699924756901859,0.0699924756901859,0.0699924756901859,"rib"
"139","Scotch",2012,2039,2010,"SR_cov_resid",-0.581486679711928,28,28,0.0127397040221996,0.00253823694147475,0.0127397040221996,"rib"
"140","Scotch",2013,2040,2011,"SR_cov_resid",-1.64655838443334,5,5,0.096888720673715,0.0152742069757548,0.096888720673715,"rib"
"141","Scotch",2014,2041,2012,"SR_cov_resid",-0.525334684402077,2,2,0.0488579471696519,0.0488579471696519,0.0488579471696519,"rib"
"142","Scotch",2015,2042,2013,"SR_cov_resid",-1.32881665073899,8,8,0.0295744214958901,0.0215706599174281,0.0295744214958901,"rib"
"143","Scotch",2016,2043,2014,"SR_cov_resid",1.03152074279853,12,12,0.153019971591621,0.04164109666542,0.153019971591621,"rib"
"144","Seymour",2008,2102,2006,"SR_cov_resid",0.923360797503033,3,3,0.0307856336277735,0.0238888788311547,0.0307856336277735,"rib"
"145","Seymour",2009,2103,2007,"SR_cov_resid",-0.406916510298079,5,5,0.31521722616021,0.00983398220677589,0.31521722616021,"rib"
"146","Seymour",2010,2104,2008,"SR_cov_resid",0.0765968304727002,1,1,0.0141609540411548,0.0141609540411548,0.0141609540411548,"rib"
"147","Seymour",2011,2105,2009,"SR_cov_resid",1.07400822811678,7,7,0.163880142070475,0.0235234399138157,0.163880142070475,"rib"
"148","Seymour",2012,2106,2010,"SR_cov_resid",-0.654741715033726,24,24,0.0699937338046454,0.00785201332717219,0.0699937338046454,"rib"
"149","Seymour",2013,2107,2011,"SR_cov_resid",0.461501545221233,37,36,0.0243966434136326,0.00899597088850259,0.0237372746727236,"rib"
"150","Seymour",2015,2109,2013,"SR_cov_resid",-2.09607030824499,42,42,0.0590641264008702,0.014824792456076,0.0590641264008702,"rib"
"151","Seymour",2016,2110,2014,"SR_cov_resid",1.58719142579174,3,3,0.0161920887024338,0.00892063801503116,0.0161920887024338,"rib"
"152","Seymour",2017,2111,2015,"SR_cov_resid",-1.44615244192696,3,3,0.200731012939512,0.00139043552027185,0.200731012939512,"rib"
"153","Stellako",2010,2171,2008,"SR_cov_resid",-0.0282495635576797,2,2,0.00213144032402722,0.00213144032402722,0.00213144032402722,"rib"
"154","Stellako",2011,2172,2009,"SR_cov_resid",1.26276082483126,6,6,0.00128285183071826,0.000573373145436611,0.00128285183071826,"rib"
"155","Stellako",2012,2173,2010,"SR_cov_resid",1.08126350830362,3,3,0.00693731545086261,1.1134392221765e-05,0.00693731545086261,"rib"
"156","Stellako",2013,2174,2011,"SR_cov_resid",-1.07113210474373,32,31,0.0130206295648897,0.00523853142974398,0.0126137348909869,"rib"
"157","Stellako",2014,2175,2012,"SR_cov_resid",-2.60983882500887,16,16,0.00743417397497714,0.00111606218322491,0.00743417397497714,"rib"
"158","Stellako",2015,2176,2013,"SR_cov_resid",-0.385136581427814,12,12,0.0261213534334792,0.00589422586704743,0.0261213534334792,"rib"
"159","Stellako",2018,2179,2016,"SR_cov_resid",-2.04915214242945,2,2,0.0011124584181348,0.0011124584181348,0.0011124584181348,"rib"
"160","Weaver",2010,2222,2008,"SR_cov_resid",1.61167839442978,1,1,0.125668431710445,0.125668431710445,0.125668431710445,"rib"
"161","Weaver",2011,2223,2009,"SR_cov_resid",0.733923721505624,3,3,0.00525969432511996,0.0049118889969745,0.00525969432511996,"rib"
"162","Weaver",2012,2224,2010,"SR_cov_resid",-0.703881337982957,1,1,7.02449393373029e-05,7.02449393373029e-05,7.02449393373029e-05,"rib"
"163","Weaver",2015,2227,2013,"SR_cov_resid",-0.200278242308706,4,4,0.052021812676474,0.0231072581947644,0.052021812676474,"rib"
"164","Weaver",2018,2230,2016,"SR_cov_resid",0.34128783202302,1,1,0.0437586041647474,0.0437586041647474,0.0437586041647474,"rib"
